team_id,merchant_id,merchant_name,photo,address,tag,distance,business_status,is_business,is_business_pre,business_time,business_time_json,takeout_floor_price,takeout_delivery_price,extra_packing_price,meal_time,takeout_meal_time,merchant_score,comment_slogan,per_capita_price,goods_num,sales,total_sales,takeout_switch,takeout_show_index_switch,is_brand,is_new
1269,80631,琢乐汇.味正香自选,https://static.25doer.com/qolai_com/upload/avatar/20240217/6e3033447ee7c3f749ea58820a0f4f5a.jpeg,北师香港浸会大学新文化小镇(琢乐汇餐厅),"113.518416,22.350717",0.24,1,0,1,"{""0"":[{""start_time"":""10:20"",""end_time"":""14:00""},{""start_time"":""16:20"",""end_time"":""19:50""}],""1"":[{""start_time"":""10:20"",""end_time"":""14:00""},{""start_time"":""16:20"",""end_time"":""19:50""}],""2"":[{""start_time"":""10:20"",""end_time"":""14:00""},{""start_time"":""16:20"",""end_time"":""19:50""}],""3"":[{""start_time"":""10:20"",""end_time"":""14:00""},{""start_time"":""16:20"",""end_time"":""19:50""}],""4"":[{""start_time"":""10:20"",""end_time"":""14:00""},{""start_time"":""16:20"",""end_time"":""19:50""}],""5"":[{""start_time"":""10:20"",""end_time"":""14:00""},{""start_time"":""16:20"",""end_time"":""19:50""}],""6"":[{""start_time"":""10:20"",""end_time"":""14:00""},{""start_time"":""16:20"",""end_time"":""19:50""}]}","{""0"": [{""start_time"": ""10:20"", ""end_time"": ""14:00""}, {""start_time"": ""16:20"", ""end_time"": ""19:50""}], ""1"": [{""start_time"": ""10:20"", ""end_time"": ""14:00""}, {""start_time"": ""16:20"", ""end_time"": ""19:50""}], ""2"": [{""start_time"": ""10:20"", ""end_time"": ""14:00""}, {""start_time"": ""16:20"", ""end_time"": ""19:50""}], ""3"": [{""start_time"": ""10:20"", ""end_time"": ""14:00""}, {""start_time"": ""16:20"", ""end_time"": ""19:50""}], ""4"": [{""start_time"": ""10:20"", ""end_time"": ""14:00""}, {""start_time"": ""16:20"", ""end_time"": ""19:50""}], ""5"": [{""start_time"": ""10:20"", ""end_time"": ""14:00""}, {""start_time"": ""16:20"", ""end_time"": ""19:50""}], ""6"": [{""start_time"": ""10:20"", ""end_time"": ""14:00""}, {""start_time"": ""16:20"", ""end_time"": ""19:50""}]}",15.00,1.00,0.00,50,0,4.0,好吃，而且量足,22,33,778,1340,1,1,0,0
1269,85278,潮汕杨记牛肉饭，鲜烧牛肉面,https://static.25doer.com/qolai_com/upload/avatar/20260228/408b62ba35263035b9ce64786e3a1500.jpg,uic,"113.512723,22.353076",0.88,1,0,1,"{""1"":[{""start_time"":""09:00"",""end_time"":""20:45""}],""2"":[{""start_time"":""09:00"",""end_time"":""20:45""}],""3"":[{""start_time"":""09:00"",""end_time"":""20:45""}],""4"":[{""start_time"":""09:00"",""end_time"":""20:45""}],""5"":[{""start_time"":""09:00"",""end_time"":""20:45""}],""6"":[{""start_time"":""09:00"",""end_time"":""20:45""}],""0"":[{""start_time"":""09:00"",""end_time"":""20:45""}]}","{""1"": [{""start_time"": ""09:00"", ""end_time"": ""20:45""}], ""2"": [{""start_time"": ""09:00"", ""end_time"": ""20:45""}], ""3"": [{""start_time"": ""09:00"", ""end_time"": ""20:45""}], ""4"": [{""start_time"": ""09:00"", ""end_time"": ""20:45""}], ""5"": [{""start_time"": ""09:00"", ""end_time"": ""20:45""}], ""6"": [{""start_time"": ""09:00"", ""end_time"": ""20:45""}], ""0"": [{""start_time"": ""09:00"", ""end_time"": ""20:45""}]}",15.00,1.00,0.00,25,0,5.0,,24,69,706,963,1,1,0,0
1269,33991,香辣豆花饭,https://static.25doer.com/qolai_com/upload/order_photo/20251008/2a75554fdffc46a2fb0080c1fa45356a.jpg,蜀香园,"113.518026,22.349995",0.27,1,0,1,"{""1"":[{""start_time"":""10:00"",""end_time"":""14:00""},{""start_time"":""14:00"",""end_time"":""20:00""}],""2"":[{""start_time"":""10:00"",""end_time"":""14:00""},{""start_time"":""14:00"",""end_time"":""20:00""}],""3"":[{""start_time"":""10:00"",""end_time"":""14:00""},{""start_time"":""14:00"",""end_time"":""20:00""}],""4"":[{""start_time"":""10:00"",""end_time"":""14:00""},{""start_time"":""14:00"",""end_time"":""20:00""}],""5"":[{""start_time"":""10:00"",""end_time"":""14:00""},{""start_time"":""14:00"",""end_time"":""20:00""}],""6"":[{""start_time"":""10:00"",""end_time"":""14:00""},{""start_time"":""14:00"",""end_time"":""20:00""}],""0"":[{""start_time"":""10:00"",""end_time"":""14:00""},{""start_time"":""14:00"",""end_time"":""20:00""}]}","{""1"": [{""start_time"": ""10:00"", ""end_time"": ""14:00""}, {""start_time"": ""14:00"", ""end_time"": ""20:00""}], ""2"": [{""start_time"": ""10:00"", ""end_time"": ""14:00""}, {""start_time"": ""14:00"", ""end_time"": ""20:00""}], ""3"": [{""start_time"": ""10:00"", ""end_time"": ""14:00""}, {""start_time"": ""14:00"", ""end_time"": ""20:00""}], ""4"": [{""start_time"": ""10:00"", ""end_time"": ""14:00""}, {""start_time"": ""14:00"", ""end_time"": ""20:00""}], ""5"": [{""start_time"": ""10:00"", ""end_time"": ""14:00""}, {""start_time"": ""14:00"", ""end_time"": ""20:00""}], ""6"": [{""start_time"": ""10:00"", ""end_time"": ""14:00""}, {""start_time"": ""14:00"", ""end_time"": ""20:00""}], ""0"": [{""start_time"": ""10:00"", ""end_time"": ""14:00""}, {""start_time"": ""14:00"", ""end_time"": ""20:00""}]}",15.00,1.00,0.00,40,0,4.0,会看备注的商家，真的好棒呜呜,26,45,208,365,1,1,1,0
1269,85847,咖葡栈（UIC店）,https://static.25doer.com/qolai_com/upload/order_photo/20260411/a5ffc29c2dcc8ae20cb8af6023e8a51d.jpg,北师香港浸会大学新文化小镇(咖葡栈茶餐厅),"113.518416,22.350717",0.24,1,0,1,"{""0"":[{""start_time"":""10:30"",""end_time"":""14:00""},{""start_time"":""16:00"",""end_time"":""19:50""}],""1"":[{""start_time"":""10:30"",""end_time"":""14:00""},{""start_time"":""16:00"",""end_time"":""19:50""}],""2"":[{""start_time"":""10:30"",""end_time"":""14:00""},{""start_time"":""16:00"",""end_time"":""19:50""}],""3"":[{""start_time"":""10:30"",""end_time"":""14:00""},{""start_time"":""16:00"",""end_time"":""19:50""}],""4"":[{""start_time"":""10:30"",""end_time"":""14:00""},{""start_time"":""16:00"",""end_time"":""19:50""}],""5"":[{""start_time"":""10:30"",""end_time"":""14:00""},{""start_time"":""16:00"",""end_time"":""19:50""}],""6"":[{""start_time"":""10:30"",""end_time"":""14:00""},{""start_time"":""16:00"",""end_time"":""19:50""}]}","{""0"": [{""start_time"": ""10:30"", ""end_time"": ""14:00""}, {""start_time"": ""16:00"", ""end_time"": ""19:50""}], ""1"": [{""start_time"": ""10:30"", ""end_time"": ""14:00""}, {""start_time"": ""16:00"", ""end_time"": ""19:50""}], ""2"": [{""start_time"": ""10:30"", ""end_time"": ""14:00""}, {""start_time"": ""16:00"", ""end_time"": ""19:50""}], ""3"": [{""start_time"": ""10:30"", ""end_time"": ""14:00""}, {""start_time"": ""16:00"", ""end_time"": ""19:50""}], ""4"": [{""start_time"": ""10:30"", ""end_time"": ""14:00""}, {""start_time"": ""16:00"", ""end_time"": ""19:50""}], ""5"": [{""start_time"": ""10:30"", ""end_time"": ""14:00""}, {""start_time"": ""16:00"", ""end_time"": ""19:50""}], ""6"": [{""start_time"": ""10:30"", ""end_time"": ""14:00""}, {""start_time"": ""16:00"", ""end_time"": ""19:50""}]}",0.00,1.00,0.00,50,0,3.5,,25,49,219,219,1,1,0,0
1269,41205,yo·健康料理,https://static.25doer.com/qolai_com/upload/avatar/20220817/9ee3069d9693dd5811af75e54ac0d101.jpg,北京师范大学香港浸会大学联合国际学院 (28栋),"113.518547,22.349231",0.24,1,0,1,"{""1"":[{""start_time"":""10:00"",""end_time"":""19:30""}],""2"":[{""start_time"":""10:00"",""end_time"":""19:30""}],""3"":[{""start_time"":""10:00"",""end_time"":""19:30""}],""4"":[{""start_time"":""10:00"",""end_time"":""19:30""}],""5"":[{""start_time"":""10:00"",""end_time"":""19:30""}],""6"":[{""start_time"":""10:00"",""end_time"":""19:30""}],""0"":[{""start_time"":""10:00"",""end_time"":""19:00""}]}","{""1"": [{""start_time"": ""10:00"", ""end_time"": ""19:30""}], ""2"": [{""start_time"": ""10:00"", ""end_time"": ""19:30""}], ""3"": [{""start_time"": ""10:00"", ""end_time"": ""19:30""}], ""4"": [{""start_time"": ""10:00"", ""end_time"": ""19:30""}], ""5"": [{""start_time"": ""10:00"", ""end_time"": ""19:30""}], ""6"": [{""start_time"": ""10:00"", ""end_time"": ""19:30""}], ""0"": [{""start_time"": ""10:00"", ""end_time"": ""19:00""}]}",10.00,1.00,0.00,35,0,4.4,"一如既往滴好吃呀米呀米！！！！！

中午...",0,78,1398,2620,1,1,1,0
1269,44830,来客超市V26,https://static.25doer.com/qolai_com/upload/avatar/20250907/cdc7b07492e7800421a7d0ccfb29ca80.png,唐家湾镇金同路2030号3栋201-12商铺,"113.518609,22.34949",0.22,1,0,1,"{""0"":[{""start_time"":""09:30"",""end_time"":""22:00""}],""1"":[{""start_time"":""09:00"",""end_time"":""22:00""}],""2"":[{""start_time"":""09:00"",""end_time"":""22:00""}],""3"":[{""start_time"":""09:00"",""end_time"":""22:00""}],""4"":[{""start_time"":""09:00"",""end_time"":""22:00""}],""5"":[{""start_time"":""09:00"",""end_time"":""22:00""}],""6"":[{""start_time"":""09:30"",""end_time"":""22:00""}]}","{""0"": [{""start_time"": ""09:30"", ""end_time"": ""22:00""}], ""1"": [{""start_time"": ""09:00"", ""end_time"": ""22:00""}], ""2"": [{""start_time"": ""09:00"", ""end_time"": ""22:00""}], ""3"": [{""start_time"": ""09:00"", ""end_time"": ""22:00""}], ""4"": [{""start_time"": ""09:00"", ""end_time"": ""22:00""}], ""5"": [{""start_time"": ""09:00"", ""end_time"": ""22:00""}], ""6"": [{""start_time"": ""09:30"", ""end_time"": ""22:00""}]}",18.00,1.00,0.00,50,0,5.0,,30,149,74,129,1,1,1,0
1269,81228,王一一烧鸡·脆皮烧鸡饭,https://static.25doer.com/qolai_com/upload/avatar/20241202/1aa0aa334d18263863e48b8fb9163239.jpg,北师香港浸会大学新文化小镇(北京师范大学-香港浸会大学联合国际学院店),"113.518416,22.350717",0.24,1,0,1,"{""1"":[{""start_time"":""10:20"",""end_time"":""22:00""}],""2"":[{""start_time"":""10:20"",""end_time"":""22:00""}],""3"":[{""start_time"":""10:20"",""end_time"":""22:00""}],""4"":[{""start_time"":""10:20"",""end_time"":""22:00""}],""5"":[{""start_time"":""10:20"",""end_time"":""22:00""}],""6"":[{""start_time"":""10:20"",""end_time"":""22:00""}],""0"":[{""start_time"":""10:20"",""end_time"":""22:00""}]}","{""1"": [{""start_time"": ""10:20"", ""end_time"": ""22:00""}], ""2"": [{""start_time"": ""10:20"", ""end_time"": ""22:00""}], ""3"": [{""start_time"": ""10:20"", ""end_time"": ""22:00""}], ""4"": [{""start_time"": ""10:20"", ""end_time"": ""22:00""}], ""5"": [{""start_time"": ""10:20"", ""end_time"": ""22:00""}], ""6"": [{""start_time"": ""10:20"", ""end_time"": ""22:00""}], ""0"": [{""start_time"": ""10:20"", ""end_time"": ""22:00""}]}",0.00,1.00,0.00,45,0,4.5,这个是我们20来块就能吃上的脆皮烧鸡吗？...,34,35,658,933,1,1,0,0
1269,57404,卤肉卷,https://static.25doer.com/qolai_com/upload/avatar/20230513/86120bca98d8d3700cc12b79263ebd76.jpg,UIC (优爱惠超市卤肉卷),"113.52042,22.350276",0.03,1,0,1,"{""0"":[{""start_time"":""10:06"",""end_time"":""21:00""}],""6"":[{""start_time"":""10:06"",""end_time"":""21:00""}],""1"":[{""start_time"":""10:00"",""end_time"":""21:30""}],""2"":[{""start_time"":""10:00"",""end_time"":""21:30""}],""3"":[{""start_time"":""10:00"",""end_time"":""21:30""}],""4"":[{""start_time"":""10:00"",""end_time"":""21:30""}],""5"":[{""start_time"":""10:00"",""end_time"":""21:30""}]}","{""0"": [{""start_time"": ""10:06"", ""end_time"": ""21:00""}], ""6"": [{""start_time"": ""10:06"", ""end_time"": ""21:00""}], ""1"": [{""start_time"": ""10:00"", ""end_time"": ""21:30""}], ""2"": [{""start_time"": ""10:00"", ""end_time"": ""21:30""}], ""3"": [{""start_time"": ""10:00"", ""end_time"": ""21:30""}], ""4"": [{""start_time"": ""10:00"", ""end_time"": ""21:30""}], ""5"": [{""start_time"": ""10:00"", ""end_time"": ""21:30""}]}",15.00,1.00,0.00,35,0,4.5,,22,60,283,495,1,1,0,0
1269,29595,初选面包店,https://static.25doer.com/qolai_com/upload/avatar/20211110/9b8ac51c6bd48fd4053c9c03a07ea61a.png,初选,"113.520354,22.348756",0.15,1,0,1,"{""1"":[{""start_time"":""07:30"",""end_time"":""22:00""}],""2"":[{""start_time"":""07:30"",""end_time"":""22:00""}],""3"":[{""start_time"":""07:30"",""end_time"":""22:00""}],""4"":[{""start_time"":""07:30"",""end_time"":""22:00""}],""5"":[{""start_time"":""07:30"",""end_time"":""22:00""}],""6"":[{""start_time"":""07:30"",""end_time"":""22:00""}],""0"":[{""start_time"":""07:30"",""end_time"":""22:00""}]}","{""1"": [{""start_time"": ""07:30"", ""end_time"": ""22:00""}], ""2"": [{""start_time"": ""07:30"", ""end_time"": ""22:00""}], ""3"": [{""start_time"": ""07:30"", ""end_time"": ""22:00""}], ""4"": [{""start_time"": ""07:30"", ""end_time"": ""22:00""}], ""5"": [{""start_time"": ""07:30"", ""end_time"": ""22:00""}], ""6"": [{""start_time"": ""07:30"", ""end_time"": ""22:00""}], ""0"": [{""start_time"": ""07:30"", ""end_time"": ""22:00""}]}",20.00,1.00,0.00,35,0,3.7,,28,54,68,126,1,1,1,0
1269,81126,小杨哥猪脚饭-烧腊-鲜烧牛肉面,https://static.25doer.com/qolai_com/upload/avatar/20240923/6eb2993419997e83b1eb8e51eac66488.jpg,渝栈餐厅(北京师范大学-香港浸会大学联合国际学院店) (悠闲小栈：小杨哥猪脚饭),"113.517832,22.350168",0.29,1,0,1,"{""1"":[{""start_time"":""09:30"",""end_time"":""20:40""}],""2"":[{""start_time"":""09:30"",""end_time"":""20:40""}],""3"":[{""start_time"":""09:30"",""end_time"":""20:40""}],""4"":[{""start_time"":""09:30"",""end_time"":""20:40""}],""5"":[{""start_time"":""09:30"",""end_time"":""20:40""}],""6"":[{""start_time"":""09:30"",""end_time"":""20:40""}],""0"":[{""start_time"":""09:30"",""end_time"":""20:40""}]}","{""1"": [{""start_time"": ""09:30"", ""end_time"": ""20:40""}], ""2"": [{""start_time"": ""09:30"", ""end_time"": ""20:40""}], ""3"": [{""start_time"": ""09:30"", ""end_time"": ""20:40""}], ""4"": [{""start_time"": ""09:30"", ""end_time"": ""20:40""}], ""5"": [{""start_time"": ""09:30"", ""end_time"": ""20:40""}], ""6"": [{""start_time"": ""09:30"", ""end_time"": ""20:40""}], ""0"": [{""start_time"": ""09:30"", ""end_time"": ""20:40""}]}",15.00,1.00,0.00,40,0,4.5,最好吃的猪脚饭，猪肚鸡汤也很棒,26,173,1124,2059,1,1,0,0
1269,49226,（蜀香园麻辣烫,https://static.25doer.com/qolai_com/upload/avatar/20230831/59d7d70ae09426dd12f7650f26031794.jpg,UIC新文化小镇 (蜀香园),"113.517662,22.350651",0.31,1,0,1,"{""1"":[{""start_time"":""09:30"",""end_time"":""22:00""}],""2"":[{""start_time"":""09:30"",""end_time"":""22:00""}],""3"":[{""start_time"":""09:30"",""end_time"":""22:00""}],""4"":[{""start_time"":""09:30"",""end_time"":""22:00""}],""5"":[{""start_time"":""09:30"",""end_time"":""22:00""}],""6"":[{""start_time"":""09:30"",""end_time"":""22:00""}],""0"":[{""start_time"":""09:30"",""end_time"":""22:00""}]}","{""1"": [{""start_time"": ""09:30"", ""end_time"": ""22:00""}], ""2"": [{""start_time"": ""09:30"", ""end_time"": ""22:00""}], ""3"": [{""start_time"": ""09:30"", ""end_time"": ""22:00""}], ""4"": [{""start_time"": ""09:30"", ""end_time"": ""22:00""}], ""5"": [{""start_time"": ""09:30"", ""end_time"": ""22:00""}], ""6"": [{""start_time"": ""09:30"", ""end_time"": ""22:00""}], ""0"": [{""start_time"": ""09:30"", ""end_time"": ""22:00""}]}",15.00,1.00,0.00,50,0,4.8,,26,133,198,340,1,1,1,0
1269,15747,二期.重庆小面 早餐.肠粉,https://static.25doer.com/qolai_com/upload/avatar/20241022/978cc269f9eb7c0013241b457d731cae.jpg,北师港浸大二期校园 (D1-1B),"113.516030,22.357557",0.96,1,0,1,"{""0"":[{""start_time"":""07:00"",""end_time"":""20:00""}],""1"":[{""start_time"":""07:00"",""end_time"":""20:00""}],""2"":[{""start_time"":""07:00"",""end_time"":""20:00""}],""3"":[{""start_time"":""07:00"",""end_time"":""20:00""}],""4"":[{""start_time"":""07:00"",""end_time"":""20:00""}],""5"":[{""start_time"":""07:00"",""end_time"":""20:00""}],""6"":[{""start_time"":""07:00"",""end_time"":""20:00""}]}","{""0"": [{""start_time"": ""07:00"", ""end_time"": ""20:00""}], ""1"": [{""start_time"": ""07:00"", ""end_time"": ""20:00""}], ""2"": [{""start_time"": ""07:00"", ""end_time"": ""20:00""}], ""3"": [{""start_time"": ""07:00"", ""end_time"": ""20:00""}], ""4"": [{""start_time"": ""07:00"", ""end_time"": ""20:00""}], ""5"": [{""start_time"": ""07:00"", ""end_time"": ""20:00""}], ""6"": [{""start_time"": ""07:00"", ""end_time"": ""20:00""}]}",12.00,1.00,0.00,50,0,3.9,,19,146,199,378,1,1,0,0
1269,81088,味旋律-麻辣烫,https://static.25doer.com/qolai_com/upload/avatar/20251128/1a9d9a21f2f87484faa9c0a2680640c4.jpg,北京师范大学香港浸会大学联合国际学院UIC新文化小镇 (V27-102),"113.518416,22.350717",0.24,1,0,1,"{""1"":[{""start_time"":""10:00"",""end_time"":""14:00""},{""start_time"":""16:45"",""end_time"":""20:00""}],""2"":[{""start_time"":""10:00"",""end_time"":""14:00""},{""start_time"":""16:45"",""end_time"":""20:00""}],""3"":[{""start_time"":""10:00"",""end_time"":""14:00""},{""start_time"":""16:45"",""end_time"":""20:00""}],""4"":[{""start_time"":""10:00"",""end_time"":""14:00""},{""start_time"":""16:45"",""end_time"":""20:00""}],""5"":[{""start_time"":""10:00"",""end_time"":""14:00""},{""start_time"":""16:45"",""end_time"":""20:00""}],""6"":[{""start_time"":""10:00"",""end_time"":""14:00""},{""start_time"":""16:45"",""end_time"":""20:00""}],""0"":[{""start_time"":""10:00"",""end_time"":""16:45""},{""start_time"":""16:45"",""end_time"":""20:00""}]}","{""1"": [{""start_time"": ""10:00"", ""end_time"": ""14:00""}, {""start_time"": ""16:45"", ""end_time"": ""20:00""}], ""2"": [{""start_time"": ""10:00"", ""end_time"": ""14:00""}, {""start_time"": ""16:45"", ""end_time"": ""20:00""}], ""3"": [{""start_time"": ""10:00"", ""end_time"": ""14:00""}, {""start_time"": ""16:45"", ""end_time"": ""20:00""}], ""4"": [{""start_time"": ""10:00"", ""end_time"": ""14:00""}, {""start_time"": ""16:45"", ""end_time"": ""20:00""}], ""5"": [{""start_time"": ""10:00"", ""end_time"": ""14:00""}, {""start_time"": ""16:45"", ""end_time"": ""20:00""}], ""6"": [{""start_time"": ""10:00"", ""end_time"": ""14:00""}, {""start_time"": ""16:45"", ""end_time"": ""20:00""}], ""0"": [{""start_time"": ""10:00"", ""end_time"": ""16:45""}, {""start_time"": ""16:45"", ""end_time"": ""20:00""}]}",18.00,1.00,0.00,50,0,2.0,,29,63,7,20,1,1,0,0
1269,81125,今雨轩-广式烧腊-可送一期二期,https://static.25doer.com/qolai_com/upload/avatar/20240923/c9524d765fc3222db533fc1714452ba6.jpg,校园图文 (UIC二期今雨轩食堂广式烧腊),"113.515550,22.358227",1.05,1,0,1,"{""0"":[{""start_time"":""10:30"",""end_time"":""13:50""},{""start_time"":""16:30"",""end_time"":""19:40""}],""1"":[{""start_time"":""10:30"",""end_time"":""13:50""},{""start_time"":""16:30"",""end_time"":""19:40""}],""2"":[{""start_time"":""10:30"",""end_time"":""13:50""},{""start_time"":""16:30"",""end_time"":""19:40""}],""3"":[{""start_time"":""10:30"",""end_time"":""13:50""},{""start_time"":""16:30"",""end_time"":""19:40""}],""4"":[{""start_time"":""10:30"",""end_time"":""13:50""},{""start_time"":""16:30"",""end_time"":""19:40""}],""5"":[{""start_time"":""10:30"",""end_time"":""13:50""},{""start_time"":""16:30"",""end_time"":""19:40""}],""6"":[{""start_time"":""10:30"",""end_time"":""13:50""},{""start_time"":""16:30"",""end_time"":""19:40""}]}","{""0"": [{""start_time"": ""10:30"", ""end_time"": ""13:50""}, {""start_time"": ""16:30"", ""end_time"": ""19:40""}], ""1"": [{""start_time"": ""10:30"", ""end_time"": ""13:50""}, {""start_time"": ""16:30"", ""end_time"": ""19:40""}], ""2"": [{""start_time"": ""10:30"", ""end_time"": ""13:50""}, {""start_time"": ""16:30"", ""end_time"": ""19:40""}], ""3"": [{""start_time"": ""10:30"", ""end_time"": ""13:50""}, {""start_time"": ""16:30"", ""end_time"": ""19:40""}], ""4"": [{""start_time"": ""10:30"", ""end_time"": ""13:50""}, {""start_time"": ""16:30"", ""end_time"": ""19:40""}], ""5"": [{""start_time"": ""10:30"", ""end_time"": ""13:50""}, {""start_time"": ""16:30"", ""end_time"": ""19:40""}], ""6"": [{""start_time"": ""10:30"", ""end_time"": ""13:50""}, {""start_time"": ""16:30"", ""end_time"": ""19:40""}]}",18.00,1.00,0.00,30,0,3.6,,25,41,111,211,1,1,0,0
1269,83077,果燃鲜果店,https://static.25doer.com/qolai_com/upload/order_photo/20260318/d10d6e8f7a014743d97d6e88cbc0a281.jpg,北师香港浸会大学(珠海市金鼎金同路2000号北京师范大学香港浸会大学联合国际学院V26来客超市旁),"113.520645,22.350104",0.01,1,0,1,"{""0"":[{""start_time"":""09:00"",""end_time"":""21:30""}],""1"":[{""start_time"":""09:00"",""end_time"":""21:30""}],""2"":[{""start_time"":""09:00"",""end_time"":""21:30""}],""3"":[{""start_time"":""09:00"",""end_time"":""21:30""}],""4"":[{""start_time"":""09:00"",""end_time"":""21:30""}],""5"":[{""start_time"":""09:00"",""end_time"":""21:30""}],""6"":[{""start_time"":""09:00"",""end_time"":""21:30""}]}","{""0"": [{""start_time"": ""09:00"", ""end_time"": ""21:30""}], ""1"": [{""start_time"": ""09:00"", ""end_time"": ""21:30""}], ""2"": [{""start_time"": ""09:00"", ""end_time"": ""21:30""}], ""3"": [{""start_time"": ""09:00"", ""end_time"": ""21:30""}], ""4"": [{""start_time"": ""09:00"", ""end_time"": ""21:30""}], ""5"": [{""start_time"": ""09:00"", ""end_time"": ""21:30""}], ""6"": [{""start_time"": ""09:00"", ""end_time"": ""21:30""}]}",15.00,1.00,0.00,50,0,5.0,,24,180,73,149,1,1,0,0
1269,49440,贡味轩卤味鸭货,https://static.25doer.com/qolai_com/upload/avatar/20231129/76c0ec2411541f2d4daa1146443c70e5.jpg,uic (广东省珠海市香洲区贡味轩卤味面食 (UIC_26栋优爱惠超市里)),"113.519949,22.350316",0.08,1,0,1,"{""0"":[{""start_time"":""09:00"",""end_time"":""21:00""}],""1"":[{""start_time"":""09:00"",""end_time"":""21:00""}],""2"":[{""start_time"":""09:00"",""end_time"":""21:00""}],""3"":[{""start_time"":""09:00"",""end_time"":""21:00""}],""4"":[{""start_time"":""09:00"",""end_time"":""21:00""}],""5"":[{""start_time"":""09:00"",""end_time"":""21:00""}],""6"":[{""start_time"":""09:00"",""end_time"":""21:00""}]}","{""0"": [{""start_time"": ""09:00"", ""end_time"": ""21:00""}], ""1"": [{""start_time"": ""09:00"", ""end_time"": ""21:00""}], ""2"": [{""start_time"": ""09:00"", ""end_time"": ""21:00""}], ""3"": [{""start_time"": ""09:00"", ""end_time"": ""21:00""}], ""4"": [{""start_time"": ""09:00"", ""end_time"": ""21:00""}], ""5"": [{""start_time"": ""09:00"", ""end_time"": ""21:00""}], ""6"": [{""start_time"": ""09:00"", ""end_time"": ""21:00""}]}",15.00,1.00,0.00,50,0,5.0,超好次,24,31,44,83,1,1,1,0
1269,51420,得一花店&梦想花咖,https://static.25doer.com/qolai_com/upload/avatar/20230925/fe7f80be60b3c7fd8a3c532289e20732.jpg,UIC (T5一楼得一超市入口处),"113.520429,22.35032",0.03,1,0,1,"{""1"":[{""start_time"":""10:00"",""end_time"":""19:00""}],""2"":[{""start_time"":""10:00"",""end_time"":""19:00""}],""3"":[{""start_time"":""10:00"",""end_time"":""19:00""}],""4"":[{""start_time"":""10:00"",""end_time"":""19:00""}],""5"":[{""start_time"":""10:00"",""end_time"":""19:00""}],""6"":[{""start_time"":""10:00"",""end_time"":""19:00""}],""0"":[{""start_time"":""10:00"",""end_time"":""19:00""}]}","{""1"": [{""start_time"": ""10:00"", ""end_time"": ""19:00""}], ""2"": [{""start_time"": ""10:00"", ""end_time"": ""19:00""}], ""3"": [{""start_time"": ""10:00"", ""end_time"": ""19:00""}], ""4"": [{""start_time"": ""10:00"", ""end_time"": ""19:00""}], ""5"": [{""start_time"": ""10:00"", ""end_time"": ""19:00""}], ""6"": [{""start_time"": ""10:00"", ""end_time"": ""19:00""}], ""0"": [{""start_time"": ""10:00"", ""end_time"": ""19:00""}]}",8.00,1.00,0.00,65,0,5.0,,15,168,1,3,1,1,1,0
1269,80658,二期檀香山早咖啡鲜果,https://static.25doer.com/qolai_com/upload/avatar/20240304/304ce6c50369206d120a9fd7b9cec664.jpeg,uic二期4栋D c101号,"113.5192,22.350457",0.15,1,0,1,"{""1"":[{""start_time"":""07:00"",""end_time"":""19:00""}],""2"":[{""start_time"":""07:00"",""end_time"":""19:00""}],""3"":[{""start_time"":""07:00"",""end_time"":""19:00""}],""4"":[{""start_time"":""07:00"",""end_time"":""19:00""}],""5"":[{""start_time"":""07:00"",""end_time"":""19:00""}],""6"":[{""start_time"":""08:00"",""end_time"":""19:00""}],""0"":[{""start_time"":""09:00"",""end_time"":""19:00""}]}","{""1"": [{""start_time"": ""07:00"", ""end_time"": ""19:00""}], ""2"": [{""start_time"": ""07:00"", ""end_time"": ""19:00""}], ""3"": [{""start_time"": ""07:00"", ""end_time"": ""19:00""}], ""4"": [{""start_time"": ""07:00"", ""end_time"": ""19:00""}], ""5"": [{""start_time"": ""07:00"", ""end_time"": ""19:00""}], ""6"": [{""start_time"": ""08:00"", ""end_time"": ""19:00""}], ""0"": [{""start_time"": ""09:00"", ""end_time"": ""19:00""}]}",15.00,1.00,0.00,40,0,3.0,,0,78,1,0,1,1,0,0
